135968	Carnobacterium maltaromaticum		Culture col. no.: CIP 101342	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Carnobacterium	Free Living	False					
135969	Actinobacillus capsulatus		Culture col. no.: CIP 101375	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Actinobacillus	Free Living	False					
135974	Escherichia coli		Culture col. no.: CIP 101838	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Free Living	False					
135978	Aggregatibacter aphrophilus		Culture col. no.: CIP 101940	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Aggregatibacter	Free Living	False					
135980	Brevibacterium linens		Culture col. no.: CIP 102069	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Brevibacteriaceae	Brevibacterium	Free Living	False					
135981	Haemophilus parainfluenzae		Culture col. no.: CIP 101971	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus	Free Living	False					
135989	Bordetella avium		Culture col. no.: CIP 103004	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Bordetella	Free Living	False					
136001	Bordetella bronchiseptica		Culture col. no.: CIP 102314	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Bordetella	Free Living	False					
136018	Oligella urethralis		Culture col. no.: CIP 101285	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Oligella	Free Living	False					
136020	Empedobacter brevis		Culture col. no.: CIP 101742	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Weeksellaceae	Empedobacter	Free Living	False					
136024	Actinomyces naeslundii		Culture col. no.: CIP 101863	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces	Free Living	False					
136029	Streptococcus salivarius		Culture col. no.: CIP 102019	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Free Living	False					
136035	Actinomyces naeslundii		Culture col. no.: CIP 102031	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces	Free Living	False					
136036	Eikenella corrodens		Culture col. no.: CIP 102032	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Eikenella	Free Living	False					
136045	Nocardia farcinica		Culture col. no.: CIP 102917	Bacteria	Actinobacteria	Actinobacteria	Mycobacteriales	Nocardiaceae	Nocardia	Free Living	False					
136046	Bacillus licheniformis		Culture col. no.: CIP 102384	Bacteria	Firmicutes	Bacilli	Caryophanales	Bacillaceae	Bacillus	Free Living	False					
136049	Neisseria elongata		Culture col. no.: CIP 102152	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria	Free Living	False					
136051	Aggregatibacter segnis		Culture col. no.: CIP 102164	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Aggregatibacter	Free Living	False					
136052	Corynebacterium jeikeium		Culture col. no.: CIP 102172	Bacteria	Actinobacteria	Actinobacteria	Mycobacteriales	Corynebacteriaceae	Corynebacterium	Free Living	False					
136055	Corynebacterium amycolatum		Culture col. no.: CIP 102176	Bacteria	Actinobacteria	Actinobacteria	Mycobacteriales	Corynebacteriaceae	Corynebacterium	Free Living	False					
136056	Listeria monocytogenes		Culture col. no.: CIP 52.116	Bacteria	Firmicutes	Bacilli	Caryophanales	Listeriaceae	Listeria	Free Living	False					
136057	Lactobacillus gasseri		Culture col. no.: CIP 102194	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Free Living	False					
136058	Bacillus subtilis		Culture col. no.: CIP A33	Bacteria	Firmicutes	Bacilli	Caryophanales	Bacillaceae	Bacillus	Free Living	False					
136059	Exiguobacterium acetylicum		Culture col. no.: CIP 102196	Bacteria	Firmicutes	Bacilli	Caryophanales	Bacillaceae	Exiguobacterium	Free Living	False					
136060	Listeria monocytogenes		Culture col. no.: CIP 52.118	Bacteria	Firmicutes	Bacilli	Caryophanales	Listeriaceae	Listeria	Free Living	False					
136062	Leuconostoc citreum		Culture col. no.: CIP 102218	Bacteria	Firmicutes	Bacilli	Lactobacillales	Leuconostocaceae	Leuconostoc	Free Living	False					
136063	Haemophilus parainfluenzae		Culture col. no.: CIP 102219	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus	Free Living	False					
136064	Delftia acidovorans		Culture col. no.: CIP 102239	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Delftia	Free Living	False					
136065	Pseudomonas aeruginosa		Culture col. no.: CIP 102240	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Free Living	False					
136068	Corynebacterium striatum		Culture col. no.: CIP 102269	Bacteria	Actinobacteria	Actinobacteria	Mycobacteriales	Corynebacteriaceae	Corynebacterium	Free Living	False					
136070	Corynebacterium urealyticum		Culture col. no.: CIP 102292	Bacteria	Actinobacteria	Actinobacteria	Mycobacteriales	Corynebacteriaceae	Corynebacterium	Free Living	False					
136071	Corynebacterium amycolatum		Culture col. no.: CIP 102297	Bacteria	Actinobacteria	Actinobacteria	Mycobacteriales	Corynebacteriaceae	Corynebacterium	Free Living	False					
136073	Aggregatibacter aphrophilus		Culture col. no.: CIP 102321	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Aggregatibacter	Free Living	False					
136076	Haemophilus aegyptius		Culture col. no.: CIP 52.130, NCTC 8134, CCUG 26840	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus	Free Living	False	microaerophile				
136081	Neisseria meningitidis		Culture col. no.: CIP 52.136	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria	Free Living	False					
136082	Neisseria meningitidis		Culture col. no.: CIP 52.137	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria	Free Living	False					
136083	Actinobacillus ureae		Culture col. no.: CIP 102698	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Actinobacillus	Free Living	False					
136085	Gardnerella vaginalis		Culture col. no.: CIP 102382	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Gardnerella	Free Living	False					
136086	Aggregatibacter actinomycetemcomitans		Culture col. no.: CIP 102383	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Aggregatibacter	Free Living	False					
136087	Pseudomonas aeruginosa		Culture col. no.: CIP 102399	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Free Living	False					
136088	Neisseria meningitidis		Culture col. no.: CIP 52.139	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria	Free Living	False					
136092	Neisseria meningitidis		Culture col. no.: CIP 52.140, NCTC 8570	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria	Free Living	False					
136093	Aggregatibacter actinomycetemcomitans		Culture col. no.: CIP 102443	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Aggregatibacter	Free Living	False					
136094	Corynebacterium urealyticum		Culture col. no.: CIP 102444	Bacteria	Actinobacteria	Actinobacteria	Mycobacteriales	Corynebacteriaceae	Corynebacterium	Free Living	False					
136095	Herbaspirillum huttiense		Culture col. no.: CIP 102439	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Herbaspirillum	Free Living	False					
136096	Actinomyces naeslundii		Culture col. no.: CIP 102471	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces	Free Living	False					
136098	Kingella kingae		Culture col. no.: CIP 102473	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Kingella	Free Living	False					
136099	Actinomyces urogenitalis		Culture col. no.: CIP 102474	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces	Free Living	False					
136100	Gardnerella vaginalis		Culture col. no.: CIP 102475	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Gardnerella	Free Living	False					
136101	Brevibacterium casei		Culture col. no.: CIP 102489	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Brevibacteriaceae	Brevibacterium	Free Living	False					
136103	Bacillus licheniformis		Culture col. no.: CIP 102497	Bacteria	Firmicutes	Bacilli	Caryophanales	Bacillaceae	Bacillus	Free Living	False					
136106	Exiguobacterium acetylicum		Culture col. no.: CIP 102530	Bacteria	Firmicutes	Bacilli	Caryophanales	Bacillaceae	Exiguobacterium	Free Living	False					
136108	Gardnerella vaginalis		Culture col. no.: CIP 102565	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Gardnerella	Free Living	False					
136109	Bacillus cereus		Culture col. no.: CIP 102549	Bacteria	Firmicutes	Bacilli	Caryophanales	Bacillaceae	Bacillus	Free Living	False					
136112	Lactobacillus gasseri		Culture col. no.: CIP 102570	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Free Living	False					
136116	Corynebacterium aurimucosum		Culture col. no.: CIP 102616	Bacteria	Actinobacteria	Actinobacteria	Mycobacteriales	Corynebacteriaceae	Corynebacterium	Free Living	False					
136118	Burkholderia cepacia		Culture col. no.: CIP 102649	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Free Living	False					
136121	Corynebacterium jeikeium		Culture col. no.: CIP 102659	Bacteria	Actinobacteria	Actinobacteria	Mycobacteriales	Corynebacteriaceae	Corynebacterium	Free Living	False					
136122	Aerococcus viridans		Culture col. no.: CIP 102664	Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	Aerococcus	Free Living	False					
136123	Aggregatibacter aphrophilus		Culture col. no.: CIP 102617	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Aggregatibacter	Free Living	False					
136124	Citrobacter youngae		Culture col. no.: CIP 55.16	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Citrobacter	Free Living	False					
136125	Haemophilus parainfluenzae		Culture col. no.: CIP 102668	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus	Free Living	False					
136126	Haemophilus parainfluenzae		Culture col. no.: CIP 102669	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus	Free Living	False					
136128	Citrobacter youngae		Culture col. no.: CIP 55.18	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Citrobacter	Free Living	False					
136129	Caulobacter vibrioides		Culture col. no.: CIP 102705	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	Free Living	False					
136132	Corynebacterium striatum		Culture col. no.: CIP 102724	Bacteria	Actinobacteria	Actinobacteria	Mycobacteriales	Corynebacteriaceae	Corynebacterium	Free Living	False					
136133	Aggregatibacter actinomycetemcomitans		Culture col. no.: CIP 102736	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Aggregatibacter	Free Living	False					
136134	Aggregatibacter actinomycetemcomitans		Culture col. no.: CIP 102746	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Aggregatibacter	Free Living	False					
136139	Haemophilus parainfluenzae		Culture col. no.: CIP 102804	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus	Free Living	False					
136140	Exiguobacterium acetylicum		Culture col. no.: CIP 102826	Bacteria	Firmicutes	Bacilli	Caryophanales	Bacillaceae	Exiguobacterium	Free Living	False					
136143	Exiguobacterium acetylicum		Culture col. no.: CIP 102814	Bacteria	Firmicutes	Bacilli	Caryophanales	Bacillaceae	Exiguobacterium	Free Living	False					
136144	Exiguobacterium acetylicum		Culture col. no.: CIP 102815	Bacteria	Firmicutes	Bacilli	Caryophanales	Bacillaceae	Exiguobacterium	Free Living	False					
136146	Acinetobacter nosocomialis		Culture col. no.: CIP 110440, NIPH 386	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Free Living	False					
136147	Neisseria flavescens		Culture col. no.: CIP 52.181, ATCC 13118, CCUG 26476	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria	Not Free Living	Infection	aerobe		#Host, #Host Body Product, #Infection	#Human, #Fluids, #Patient	Human cerebrospinal fluid
136149	Aggregatibacter aphrophilus		Culture col. no.: CIP 102859	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Aggregatibacter	Free Living	False					
136151	Enterococcus casseliflavus		Culture col. no.: CIP 102904	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Free Living	False					
136152	Corynebacterium jeikeium		Culture col. no.: CIP 102927	Bacteria	Actinobacteria	Actinobacteria	Mycobacteriales	Corynebacteriaceae	Corynebacterium	Free Living	False					
136157	Myroides odoratimimus		Culture col. no.: CIP 103058, LMG 14969	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Myroides	Free Living	False					
136160	Myroides odoratimimus		Culture col. no.: CIP 103057, LMG 14968	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Myroides	Free Living	False					
136162	Myroides odoratimimus		Culture col. no.: CIP 103059, LMG 14970	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Myroides	Free Living	False					
136167	Empedobacter brevis		Culture col. no.: CIP 103083	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Weeksellaceae	Empedobacter	Free Living	False					
136168	Chryseobacterium gleum		Culture col. no.: CIP 103086	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Weeksellaceae	Chryseobacterium	Free Living	False					
136181	Pseudomonas aeruginosa		Culture col. no.: CIP 103211	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Free Living	False					
136195	Staphylococcus aureus		Culture col. no.: CIP 103314	Bacteria	Firmicutes	Bacilli	Caryophanales	Staphylococcaceae	Staphylococcus	Free Living	False					
136197	Listeria grayi		Culture col. no.: CIP 103321	Bacteria	Firmicutes	Bacilli	Caryophanales	Listeriaceae	Listeria	Free Living	False					
136205	Neisseria gonorrhoeae		Culture col. no.: CIP 103432	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria	Free Living	False					
136206	Lactococcus lactis		Culture col. no.: CIP 103449, JCM 7638	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Free Living	False		0.38			Water in the drain pit of a kitchen sink
136207	Acidovorax delafieldii		Culture col. no.: CIP 103454, CCUG 16516, LMG 8905	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Acidovorax	Not Free Living	False			#Host Body-Site, #Host, #Host Body-Site	#Other, #Human, #Other	Human wound,39-yr-old man,open foot fracture
136209	Acidovorax delafieldii		Culture col. no.: CIP 103455, CCUG 18251, LMG 7186	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Acidovorax	Not Free Living	False			#Host, #Host Body Product	#Human, #Fluids	Human blood,79-yr-old woman
136213	Neisseria gonorrhoeae		Culture col. no.: CIP 103507	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria	Free Living	False					
136217	Neisseria meningitidis		Culture col. no.: CIP 103593	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria	Free Living	False					
136227	Lactobacillus amylovorus		Culture col. no.: CIP 103609, ATCC 33198, JCM 2010, CCM 4382, NCFB 2745, VPI 1754	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Free Living	False		0.373			Hog small intestine
136230	Lactobacillus amylovorus		Culture col. no.: CIP 103610	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Free Living	False					
136233	Lactobacillus gallinarum		Culture col. no.: CIP 103612	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Free Living	False					
136242	Gemella haemolysans		Culture col. no.: CIP 103933	Bacteria	Firmicutes	Bacilli	Caryophanales	Staphylococcaceae	Gemella	Free Living	False					
136243	Aggregatibacter aphrophilus		Culture col. no.: CIP 103935	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Aggregatibacter	Free Living	False					
136244	Providencia alcalifaciens		Culture col. no.: CIP 53.47, NCTC 6345	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Morganellaceae	Providencia	Free Living	False					
136248	Escherichia coli		Culture col. no.: CIP 103982	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Free Living	False					
136249	Escherichia coli		Culture col. no.: CIP 103984	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Free Living	False					
136252	Balneatrix alpica		Culture col. no.: CIP 103979, ATCC 51489, CCUG 32793	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Balneatrichaceae	Balneatrix	Not Free Living	False	aerobe		#Host, #Host Body Product	#Human, #Fluids	Human blood
136253	Balneatrix alpica		Culture col. no.: CCUG 32794, CIP 103980, ATCC 51490	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Balneatrichaceae	Balneatrix	Not Free Living	False			#Host, #Host Body Product	#Human, #Fluids	Human blood
136255	Corynebacterium diphtheriae		Culture col. no.: CIP 103986	Bacteria	Actinobacteria	Actinobacteria	Mycobacteriales	Corynebacteriaceae	Corynebacterium	Free Living	False					
136258	Aggregatibacter aphrophilus		Culture col. no.: CIP 104008	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Aggregatibacter	Free Living	False					
136263	Bacillus cereus		Culture col. no.: CIP 102553	Bacteria	Firmicutes	Bacilli	Caryophanales	Bacillaceae	Bacillus	Free Living	False					
136284	Aerococcus urinae		Culture col. no.: CIP 104245, CCUG 29561	Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	Aerococcus	Not Free Living	Infection	microaerophile		#Host, #Host Body-Site, #Infection	#Human, #Urogenital tract, #Patient	Human urinary tract
136300	Lactobacillus delbrueckii		Culture col. no.: CIP 104365, CNRZ 10	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Free Living	False					
136322	Corynebacterium glucuronolyticum		Culture col. no.: CIP 104578	Bacteria	Actinobacteria	Actinobacteria	Mycobacteriales	Corynebacteriaceae	Corynebacterium	Free Living	False					
136325	Mycoplasma capricolum		Culture col. no.: CIP 104620, ATCC 27343, NCTC 10154, CCUG 32752	Bacteria	Tenericutes	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Mycoplasma	Not Free Living	False			#Host	#Mammals	Caprine
136341	Bartonella henselae		Culture col. no.: CIP 104756, CCUG 50772	Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Bartonellaceae	Bartonella	Not Free Living	False	microaerophile		#Host Body-Site, #Host	#Other, #Human	Human inguinal node
136351	Actinomyces viscosus		Culture col. no.: CIP 104871, ATCC 15988, NCTC 10952, CIP 104838, JCM 8351, CCUG 34489	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces	Not Free Living	False			#Host	#Mammals	Hampster
136354	Bacillus cereus		Culture col. no.: CIP 102592	Bacteria	Firmicutes	Bacilli	Caryophanales	Bacillaceae	Bacillus	Free Living	False					
136358	Janthinobacterium lividum		Culture col. no.: CIP 53.144	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Janthinobacterium	Free Living	False					
136374	Enterococcus faecalis		Culture col. no.: CIP 105042, CCUG 27882	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Not Free Living	False			#Host, #Host Body Product	#Birds, #Gastrointestinal tract	Poultry caecum
136393	Escherichia coli		Culture col. no.: CIP 105186, NCTC 8007, CCUG 42878	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Not Free Living	Infection			#Host, #Host Body-Site, #Infection	#Human, #Gastrointestinal tract, #Inflammation	Human,infantile gastro-enteritis
136397	Escherichia coli		Culture col. no.: CIP 105239	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Free Living	False					
136398	Neisseria meningitidis		Culture col. no.: CIP 103590	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria	Free Living	False					
136403	Bordetella trematum		Culture col. no.: CIP 105307, CCUG 13905, LMG 5254, LMG 14447	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Bordetella	Not Free Living	False			#Host, #Host Body-Site, #Host Body-Site	#Human, #Other, #Limb	Human ankle wound
136406	Nocardia farcinica		Culture col. no.: CIP 54.1	Bacteria	Actinobacteria	Actinobacteria	Mycobacteriales	Nocardiaceae	Nocardia	Free Living	False					
136411	Bacillus licheniformis		Culture col. no.: CIP 105462	Bacteria	Firmicutes	Bacilli	Caryophanales	Bacillaceae	Bacillus	Free Living	False					
136416	Enterococcus raffinosus		Culture col. no.: CIP 105497, LMG 12172	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Free Living	False					
136418	Enterobacter hormaechei	Strain Designation: E444	Culture col. no.: CIP 105536	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Free Living	False					
136421	Flavobacterium johnsoniae		Culture col. no.: CIP 105535, ATCC 29586	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Free Living	False					
136423	Listeria monocytogenes		Culture col. no.: CIP 105550	Bacteria	Firmicutes	Bacilli	Caryophanales	Listeriaceae	Listeria	Free Living	False					
136426	Enterococcus faecalis		Culture col. no.: CIP 54.36	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Free Living	False					
136439	Acinetobacter baumannii		Culture col. no.: CIP 105742	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Free Living	False					
136453	Pseudomonas aeruginosa		Culture col. no.: CIP 105876	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Free Living	False					
136456	Campylobacter jejuni		Culture col. no.: CIP 105890	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Free Living	False					
136457	Listeria monocytogenes		Culture col. no.: CIP 54.54	Bacteria	Firmicutes	Bacilli	Caryophanales	Listeriaceae	Listeria	Free Living	False					
136458	Neisseria meningitidis		Culture col. no.: CIP 105914	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria	Free Living	False					
136460	Escherichia coli		Culture col. no.: CIP 105935	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Free Living	False					
136463	Erysipelothrix rhusiopathiae		Culture col. no.: CIP 105959, CCUG 39724	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Erysipelothrix	Not Free Living	Infection			#Infection, #Host Body-Site, #Host	#Patient, #Organ, #Human	Human skin biopsy
136465	Clostridium perfringens		Culture col. no.: CIP 105956	Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Free Living	False					
136466	Corynebacterium ulcerans		Culture col. no.: CIP 54.61	Bacteria	Actinobacteria	Actinobacteria	Mycobacteriales	Corynebacteriaceae	Corynebacterium	Free Living	False					
136467	Paenibacillus dendritiformis		Culture col. no.: CIP 105968	Bacteria	Firmicutes	Bacilli	Caryophanales	Paenibacillaceae	Paenibacillus	Free Living	False					
136468	Escherichia coli		Culture col. no.: CIP 105988	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Free Living	False					
136471	Corynebacterium ulcerans		Culture col. no.: CIP 54.70	Bacteria	Actinobacteria	Actinobacteria	Mycobacteriales	Corynebacteriaceae	Corynebacterium	Free Living	False					
136473	Escherichia coli		Culture col. no.: CIP 106042	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Free Living	False					
136474	Escherichia coli		Culture col. no.: CIP 106043	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Free Living	False					
136475	Listeria innocua		Culture col. no.: CIP 106065, SLCC 4951, NCTC 10528	Bacteria	Firmicutes	Bacilli	Caryophanales	Listeriaceae	Listeria	Free Living	False					
136476	Corynebacterium ulcerans		Culture col. no.: CIP 54.71	Bacteria	Actinobacteria	Actinobacteria	Mycobacteriales	Corynebacteriaceae	Corynebacterium	Free Living	False					
136480	Klebsiella oxytoca		Culture col. no.: CIP 106098	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Free Living	False					
136481	Klebsiella oxytoca		Culture col. no.: CIP 106099	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Free Living	False					
136482	Campylobacter concisus		Culture col. no.: CIP 106130, CCUG 20701, LMG 8263	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Not Free Living	Infection			#Host Body Product, #Infection, #Host, #Infection	#Gastrointestinal tract, #Disease, #Human, #Patient	Human feces,diarrhoea,41-yr-old patient
136490	Lysinibacillus sphaericus		Culture col. no.: CIP 102939	Bacteria	Firmicutes	Bacilli	Caryophanales	Caryophanaceae	Lysinibacillus	Free Living	False					
136524	Facklamia ignava		Culture col. no.: CIP 106447, CCUG 37659	Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	Facklamia	Not Free Living	False			#Host	#Human	Human
136534	Staphylococcus epidermidis		Culture col. no.: CIP 106510, ATCC 35983, CCUG 44858	Bacteria	Firmicutes	Bacilli	Caryophanales	Staphylococcaceae	Staphylococcus	Not Free Living	False	aerobe		#Host, #Host Body Product	#Human, #Fluids	Human blood
136536	Clostridium perfringens		Culture col. no.: CIP 106525	Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Free Living	False					
136544	Escherichia coli		Culture col. no.: CIP 107071	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Free Living	False					
136548	Clostridium perfringens		Culture col. no.: CIP 106904	Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Free Living	False					
136553	Staphylococcus aureus	Strain Designation: BM 10829	Culture col. no.: CIP 106760	Bacteria	Firmicutes	Bacilli	Caryophanales	Staphylococcaceae	Staphylococcus	Free Living	False					
136554	Staphylococcus aureus		Culture col. no.: CIP 106761	Bacteria	Firmicutes	Bacilli	Caryophanales	Staphylococcaceae	Staphylococcus	Free Living	False					
